league,comp,round,h_coach,h_team,h_img,h_score,a_score,a_img,a_team,a_coach,uuid,ID
BigO,Season 7 Div 3a,11,DestructionDarb,Celebrity Veg,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Rivendell Jets,Haz1079,00000000,0
BigO,Season 7 Div 3a,11,Nubs11,Gluten Free,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,TBD,Private_Grif,00000000,0
BigO,Season 7 Div 3a,10,Lark,Bye Week - Big O Div 3a,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Rivendell Jets,Haz1079,00000000,0
BigO,Season 7 Div 3a,10,Gdaynick,TeenageMutantNinjaGoblins,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,TBD,Private_Grif,00000000,0
BigO,Season 7 Div 3a,10,Tommo,The Arcana,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Gluten Free,Nubs11,00000000,0
BigO,Season 7 Div 3a,10,Zygmund,The Shadows II,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Celebrity Veg,DestructionDarb,00000000,0
BigO,Season 7 Div 3a,10,bobomajo,SLP2: Scrub Harder,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Doomed Witches,JapeNZ,00000000,0
BigO,Season 7 Div 3a,10,Darkness,Faces of 4chan,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,SAFE  MOVES FIRST,Bush20089,00000000,0
BigO,Season 7 Div 3a,9,Lark,Bye Week - Big O Div 3a,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Doomed Witches,JapeNZ,00000000,0
BigO,Season 7 Div 3a,9,DestructionDarb,Celebrity Veg,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,SAFE  MOVES FIRST,Bush20089,00000000,0
BigO,Season 7 Div 3a,9,Nubs11,Gluten Free,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Faces of 4chan,Darkness,00000000,0
BigO,Season 7 Div 3a,9,Private_Grif,TBD,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,SLP2: Scrub Harder,bobomajo,00000000,0
BigO,Season 7 Div 3a,9,Haz1079,Rivendell Jets,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,The Shadows II,Zygmund,00000000,0
BigO,Season 7 Div 3a,9,Gdaynick,TeenageMutantNinjaGoblins,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,The Arcana,Tommo,00000000,0
BigO,Season 7 Div 3a,8,DestructionDarb,Celebrity Veg,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,Bye Week - Big O Div 3a,Lark,00000000,0
BigO,Season 7 Div 3a,8,JapeNZ,Doomed Witches,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Gluten Free,Nubs11,00000000,0
BigO,Season 7 Div 3a,8,Bush20089,SAFE  MOVES FIRST,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,TBD,Private_Grif,00000000,0
BigO,Season 7 Div 3a,8,Darkness,Faces of 4chan,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Rivendell Jets,Haz1079,00000000,0
BigO,Season 7 Div 3a,8,bobomajo,SLP2: Scrub Harder,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,TeenageMutantNinjaGoblins,Gdaynick,00000000,0
BigO,Season 7 Div 3a,8,Zygmund,The Shadows II,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,The Arcana,Tommo,00000000,0
BigO,Season 7 Div 3a,7,Lark,Bye Week - Big O Div 3a,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,SAFE  MOVES FIRST,Bush20089,00000000,0
BigO,Season 7 Div 3a,7,JapeNZ,Doomed Witches,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Faces of 4chan,Darkness,00000000,0
BigO,Season 7 Div 3a,7,DestructionDarb,Celebrity Veg,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,SLP2: Scrub Harder,bobomajo,00000000,0
BigO,Season 7 Div 3a,7,Nubs11,Gluten Free,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,The Shadows II,Zygmund,00000000,0
BigO,Season 7 Div 3a,7,Private_Grif,TBD,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,The Arcana,Tommo,00000000,0
BigO,Season 7 Div 3a,7,Haz1079,Rivendell Jets,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,TeenageMutantNinjaGoblins,Gdaynick,00000000,0
BigO,Season 7 Div 3a,6,Gdaynick,TeenageMutantNinjaGoblins,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,Bye Week - Big O Div 3a,Lark,00000000,0
BigO,Season 7 Div 3a,6,Haz1079,Rivendell Jets,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,The Arcana,Tommo,00000000,0
BigO,Season 7 Div 3a,6,Private_Grif,TBD,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,The Shadows II,Zygmund,00000000,0
BigO,Season 7 Div 3a,6,Nubs11,Gluten Free,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,SLP2: Scrub Harder,bobomajo,00000000,0
BigO,Season 7 Div 3a,6,DestructionDarb,Celebrity Veg,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Faces of 4chan,Darkness,00000000,0
BigO,Season 7 Div 3a,6,JapeNZ,Doomed Witches,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,SAFE  MOVES FIRST,Bush20089,00000000,0
BigO,Season 7 Div 3a,5,Darkness,Faces of 4chan,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,Bye Week - Big O Div 3a,Lark,00000000,0
BigO,Season 7 Div 3a,5,bobomajo,SLP2: Scrub Harder,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,SAFE  MOVES FIRST,Bush20089,00000000,0
BigO,Season 7 Div 3a,5,Zygmund,The Shadows II,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Doomed Witches,JapeNZ,00000000,0
BigO,Season 7 Div 3a,5,Tommo,The Arcana,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Celebrity Veg,DestructionDarb,00000000,0
BigO,Season 7 Div 3a,5,Gdaynick,TeenageMutantNinjaGoblins,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Gluten Free,Nubs11,00000000,0
BigO,Season 7 Div 3a,5,Haz1079,Rivendell Jets,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,TBD,Private_Grif,00000000,0
BigO,Season 7 Div 3a,4,Private_Grif,TBD,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,Bye Week - Big O Div 3a,Lark,00000000,0
BigO,Season 7 Div 3a,4,Nubs11,Gluten Free,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Rivendell Jets,Haz1079,00000000,0
BigO,Season 7 Div 3a,4,DestructionDarb,Celebrity Veg,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,TeenageMutantNinjaGoblins,Gdaynick,00000000,0
BigO,Season 7 Div 3a,4,JapeNZ,Doomed Witches,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,The Arcana,Tommo,00000000,0
BigO,Season 7 Div 3a,4,Bush20089,SAFE  MOVES FIRST,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,The Shadows II,Zygmund,00000000,0
BigO,Season 7 Div 3a,4,Darkness,Faces of 4chan,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,SLP2: Scrub Harder,bobomajo,00000000,0
BigO,Season 7 Div 3a,3,Lark,Bye Week - Big O Div 3a,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Gluten Free,Nubs11,00000000,0
BigO,Season 7 Div 3a,3,Private_Grif,TBD,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Celebrity Veg,DestructionDarb,00000000,0
BigO,Season 7 Div 3a,3,Haz1079,Rivendell Jets,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Doomed Witches,JapeNZ,00000000,0
BigO,Season 7 Div 3a,3,Gdaynick,TeenageMutantNinjaGoblins,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,SAFE  MOVES FIRST,Bush20089,00000000,0
BigO,Season 7 Div 3a,3,Tommo,The Arcana,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Faces of 4chan,Darkness,00000000,0
BigO,Season 7 Div 3a,3,Zygmund,The Shadows II,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,SLP2: Scrub Harder,bobomajo,00000000,0
BigO,Season 7 Div 3a,2,JapeNZ,Doomed Witches,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,3,1,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Celebrity Veg,DestructionDarb,0039ba88,3783304
BigO,Season 7 Div 3a,2,Zygmund,The Shadows II,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,1,0,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,TeenageMutantNinjaGoblins,Gdaynick,0039b839,3782713
BigO,Season 7 Div 3a,2,Lark,Bye Week - Big O Div 3a,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,The Arcana,Tommo,00000000,0
BigO,Season 7 Div 3a,2,bobomajo,SLP2: Scrub Harder,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Rivendell Jets,Haz1079,00000000,0
BigO,Season 7 Div 3a,2,Darkness,Faces of 4chan,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,TBD,Private_Grif,00000000,0
BigO,Season 7 Div 3a,2,Bush20089,SAFE  MOVES FIRST,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Gluten Free,Nubs11,00000000,0
BigO,Season 7 Div 3a,1,Zygmund,The Shadows II,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,1,0,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,Bye Week - Big O Div 3a,Lark,0039828d,3768973
BigO,Season 7 Div 3a,1,Nubs11,Gluten Free,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,0,1,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Celebrity Veg,DestructionDarb,0039827b,3768955
BigO,Season 7 Div 3a,1,Gdaynick,TeenageMutantNinjaGoblins,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,3,0,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Faces of 4chan,Darkness,00395788,3757960
BigO,Season 7 Div 3a,1,Haz1079,Rivendell Jets,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,0,2,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,SAFE  MOVES FIRST,Bush20089,00393dc4,3751364
BigO,Season 7 Div 3a,1,Tommo,The Arcana,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,0,1,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,SLP2: Scrub Harder,bobomajo,0038f5d0,3732944
BigO,Season 7 Div 3a,1,Private_Grif,TBD,http://images.bb2.cyanide-studio.com/races/Picto_Ogre.png,0,3,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Doomed Witches,JapeNZ,0038f1cb,3731915
BigO,Season 7 Div 3b,11,Zebralicous,Dirty Dinkers,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Remasters of Div 1,Yasmir,00000000,0
BigO,Season 7 Div 3b,11,JamusMcgamuS,The Rat Way To Go,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Barettokurabu,Lark,00000000,0
BigO,Season 7 Div 3b,11,Djoolyurn,Underwordly Underworlders,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,Small Concede - Bye Week,Miraskadu,00000000,0
BigO,Season 7 Div 3b,11,Cynergy,Peacock Blockers,http://images.bb2.cyanide-studio.com/races/Picto_Amazon.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,The Irkwood Innuendos,G-Doggidy,00000000,0
BigO,Season 7 Div 3b,11,Skyblue Monty,Monty's Tosspots,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,All Just NUmbers,Ttoal Andy,00000000,0
BigO,Season 7 Div 3b,11,DracTactics,Scrape'n Sand SkeleSnakes,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,Muten Roshi's Bear School,Krusader,00000000,0
BigO,Season 7 Div 3b,10,Zebralicous,Dirty Dinkers,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,The Irkwood Innuendos,G-Doggidy,00000000,0
BigO,Season 7 Div 3b,10,Miraskadu,Small Concede - Bye Week,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,All Just NUmbers,Ttoal Andy,00000000,0
BigO,Season 7 Div 3b,10,Lark,Barettokurabu,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,Muten Roshi's Bear School,Krusader,00000000,0
BigO,Season 7 Div 3b,10,Yasmir,Remasters of Div 1,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Scrape'n Sand SkeleSnakes,DracTactics,00000000,0
BigO,Season 7 Div 3b,10,JamusMcgamuS,The Rat Way To Go,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,Monty's Tosspots,Skyblue Monty,00000000,0
BigO,Season 7 Div 3b,10,Djoolyurn,Underwordly Underworlders,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Amazon.png,Peacock Blockers,Cynergy,00000000,0
BigO,Season 7 Div 3b,9,Ttoal Andy,All Just NUmbers,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Dirty Dinkers,Zebralicous,00000000,0
BigO,Season 7 Div 3b,9,Krusader,Muten Roshi's Bear School,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,The Irkwood Innuendos,G-Doggidy,00000000,0
BigO,Season 7 Div 3b,9,DracTactics,Scrape'n Sand SkeleSnakes,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,Small Concede - Bye Week,Miraskadu,00000000,0
BigO,Season 7 Div 3b,9,Skyblue Monty,Monty's Tosspots,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Barettokurabu,Lark,00000000,0
BigO,Season 7 Div 3b,9,Cynergy,Peacock Blockers,http://images.bb2.cyanide-studio.com/races/Picto_Amazon.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Remasters of Div 1,Yasmir,00000000,0
BigO,Season 7 Div 3b,9,Djoolyurn,Underwordly Underworlders,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,The Rat Way To Go,JamusMcgamuS,00000000,0
BigO,Season 7 Div 3b,8,Zebralicous,Dirty Dinkers,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,Small Concede - Bye Week,Miraskadu,00000000,0
BigO,Season 7 Div 3b,8,Lark,Barettokurabu,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,The Irkwood Innuendos,G-Doggidy,00000000,0
BigO,Season 7 Div 3b,8,Yasmir,Remasters of Div 1,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,All Just NUmbers,Ttoal Andy,00000000,0
BigO,Season 7 Div 3b,8,JamusMcgamuS,The Rat Way To Go,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,Muten Roshi's Bear School,Krusader,00000000,0
BigO,Season 7 Div 3b,8,Djoolyurn,Underwordly Underworlders,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Scrape'n Sand SkeleSnakes,DracTactics,00000000,0
BigO,Season 7 Div 3b,8,Cynergy,Peacock Blockers,http://images.bb2.cyanide-studio.com/races/Picto_Amazon.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,Monty's Tosspots,Skyblue Monty,00000000,0
BigO,Season 7 Div 3b,7,Zebralicous,Dirty Dinkers,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,Monty's Tosspots,Skyblue Monty,00000000,0
BigO,Season 7 Div 3b,7,DracTactics,Scrape'n Sand SkeleSnakes,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Amazon.png,Peacock Blockers,Cynergy,00000000,0
BigO,Season 7 Div 3b,7,Krusader,Muten Roshi's Bear School,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,Underwordly Underworlders,Djoolyurn,00000000,0
BigO,Season 7 Div 3b,7,Ttoal Andy,All Just NUmbers,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,The Rat Way To Go,JamusMcgamuS,00000000,0
BigO,Season 7 Div 3b,7,G-Doggidy,The Irkwood Innuendos,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Remasters of Div 1,Yasmir,00000000,0
BigO,Season 7 Div 3b,7,Miraskadu,Small Concede - Bye Week,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Barettokurabu,Lark,00000000,0
BigO,Season 7 Div 3b,6,Cynergy,Peacock Blockers,http://images.bb2.cyanide-studio.com/races/Picto_Amazon.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Dirty Dinkers,Zebralicous,00000000,0
BigO,Season 7 Div 3b,6,Djoolyurn,Underwordly Underworlders,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,Monty's Tosspots,Skyblue Monty,00000000,0
BigO,Season 7 Div 3b,6,JamusMcgamuS,The Rat Way To Go,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Scrape'n Sand SkeleSnakes,DracTactics,00000000,0
BigO,Season 7 Div 3b,6,Yasmir,Remasters of Div 1,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Kislev.png,Muten Roshi's Bear School,Krusader,00000000,0
BigO,Season 7 Div 3b,6,Lark,Barettokurabu,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,All Just NUmbers,Ttoal Andy,00000000,0
BigO,Season 7 Div 3b,6,Miraskadu,Small Concede - Bye Week,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,The Irkwood Innuendos,G-Doggidy,00000000,0
